image,text,sym_num_dice,sym_values,sym_colours,sym_sizes
sample_02933.png,This picture contains a medium green die showing five and a medium yellow die showing one.,2,5 1,green yellow,medium medium
sample_02935.png,"The image shows a medium yellow die showing two, a large peach die showing one and a medium white die showing one.",3,2 1 1,yellow peach white,medium large medium
sample_02936.png,A large purple die is shown with a value of six.,1,6,purple,large
sample_02938.png,"This picture contains a small green die showing two, a small purple die showing six and a large blue die showing four.",3,2 6 4,green purple blue,small small large
sample_02941.png,"This picture contains a small yellow die showing three, a medium red die showing three and a small purple die showing two.",3,3 3 2,yellow red purple,small medium small
sample_02942.png,"This picture contains a small green die showing three, a medium yellow die showing four and a large purple die showing four.",3,3 4 4,green yellow purple,small medium large
sample_02943.png,"This picture contains a large blue die showing three, a large yellow die showing two and a medium green die showing four.",3,3 2 4,blue yellow green,large large medium
sample_02944.png,This picture contains a small purple die displaying six.,1,6,purple,small
sample_02945.png,The image shows one medium green die with value two.,1,2,green,medium
sample_02946.png,"This picture contains a large white die showing four, a medium white die showing six and a medium green die showing one.",3,4 6 1,white white green,large medium medium
sample_02947.png,There is one medium white die showing six.,1,6,white,medium
sample_02948.png,There are a large yellow die showing four and a medium green die showing six in the scene.,2,4 6,yellow green,large medium
sample_02949.png,"The scene contains a medium purple die showing six, a medium blue die showing one and a medium yellow die showing five.",3,6 1 5,purple blue yellow,medium medium medium
sample_02950.png,This picture contains a large white die showing two and a medium purple die showing three.,2,2 3,white purple,large medium
sample_02951.png,There are a medium red die showing four and a small white die showing four in the scene.,2,4 4,red white,medium small
sample_02954.png,The image shows a medium purple die showing one and a small purple die showing four.,2,1 4,purple purple,medium small
sample_02955.png,There is one large blue die showing three.,1,3,blue,large
sample_02957.png,The image shows a medium blue die showing two and a medium red die showing six.,2,2 6,blue red,medium medium
sample_02958.png,This picture contains a large green die showing three and a large red die showing three.,2,3 3,green red,large large
sample_02964.png,The scene contains a small yellow die showing two and a medium purple die showing six.,2,2 6,yellow purple,small medium
sample_02967.png,The scene contains a large blue die showing five and a medium green die showing one.,2,5 1,blue green,large medium
sample_02968.png,"The image shows a medium blue die showing one, a medium green die showing two and a large blue die showing five.",3,1 2 5,blue green blue,medium medium large
sample_02970.png,"The scene contains a small purple die showing one, a medium green die showing four and a medium purple die showing six.",3,1 4 6,purple green purple,small medium medium
sample_02971.png,This picture contains a large white die displaying four.,1,4,white,large
sample_02972.png,"The scene contains a medium white die showing six, a medium red die showing five and a small peach die showing three.",3,6 5 3,white red peach,medium medium small
sample_02973.png,"The image shows a medium green die showing five, a small peach die showing three and a small green die showing two.",3,5 3 2,green peach green,medium small small
sample_02974.png,"There are a large white die showing six, a medium white die showing four and a large white die showing four in the scene.",3,6 4 4,white white white,large medium large
sample_02975.png,"There are a small blue die showing one, a small peach die showing three and a small yellow die showing one in the scene.",3,1 3 1,blue peach yellow,small small small
sample_02976.png,The scene contains a large peach die showing five and a medium peach die showing five.,2,5 5,peach peach,large medium
sample_02977.png,"This picture contains a large green die showing one, a medium green die showing four and a large green die showing four.",3,1 4 4,green green green,large medium large
sample_02978.png,"The scene contains a medium peach die showing five, a large white die showing one and a large peach die showing five.",3,5 1 5,peach white peach,medium large large
sample_02980.png,A medium yellow die is shown with a value of six.,1,6,yellow,medium
